Latitude,Longitude,Value,dataDate,dataTime
-17.75,-63.5,37.536560059,19790118,600
-17.75,-63.25,41.397888184,19790118,600
-18.0,-63.5,34.184997559,19790118,600
-18.0,-63.25,39.423278809,19790118,600
-17.75,-63.5,30.212173462,19790119,600
-17.75,-63.25,33.126235961999996,19790119,600
-18.0,-63.5,27.499282837,19790119,600
-18.0,-63.25,31.096939087,19790119,600
-17.75,-63.5,35.286117554,19790120,600
-17.75,-63.25,38.473617554,19790120,600
-18.0,-63.5,32.932601929,19790120,600
-18.0,-63.25,37.250961304,19790120,600
-17.75,-63.5,40.530517578,19790121,600
-17.75,-63.25,42.575439453,19790121,600
-18.0,-63.5,38.454345703,19790121,600
-18.0,-63.25,42.255126953,19790121,600
-17.75,-63.5,39.299255371,19790122,600
-17.75,-63.25,42.779724121,19790122,600
-18.0,-63.5,35.973083496,19790122,600
-18.0,-63.25,40.514099121,19790122,600
-17.75,-63.5,40.706939696999996,19790123,600
-17.75,-63.25,44.027252196999996,19790123,600
-18.0,-63.5,35.449127196999996,19790123,600
-18.0,-63.25,40.351470946999996,19790123,600
-17.75,-63.5,43.738571166999996,19790124,600
-17.75,-63.25,48.058883666999996,19790124,600
-18.0,-63.5,38.529586791999996,19790124,600
-18.0,-63.25,43.631149291999996,19790124,600
-17.75,-63.5,46.773773193000004,19790125,600
-17.75,-63.25,50.986663818000004,19790125,600
-18.0,-63.5,41.267913818000004,19790125,600
-18.0,-63.25,46.838226318000004,19790125,600
-17.75,-63.5,43.389022827,19790126,600
-17.75,-63.25,47.271835327,19790126,600
-18.0,-63.5,40.277694702,19790126,600
-18.0,-63.25,44.863632202,19790126,600
-17.75,-63.5,43.065841675,19790127,600
-17.75,-63.25,46.72795105,19790127,600
-18.0,-63.5,39.83732605,19790127,600
-18.0,-63.25,44.472091675,19790127,600
-17.75,-63.5,43.42674255399999,19790128,600
-17.75,-63.25,47.07322692899999,19790128,600
-18.0,-63.5,38.557601929,19790128,600
-18.0,-63.25,43.63572692899999,19790128,600
-17.75,-63.5,47.084609985,19790129,600
-17.75,-63.25,50.58656311,19790129,600
-18.0,-63.5,43.412734985,19790129,600
-18.0,-63.25,48.33265686,19790129,600
-17.75,-63.5,48.652633666999996,19790130,600
-17.75,-63.25,52.263961791999996,19790130,600
-18.0,-63.5,46.375289916999996,19790130,600
-18.0,-63.25,51.396774291999996,19790130,600
-17.75,-63.5,40.013900756999995,19790131,600
-17.75,-63.25,42.677963256999995,19790131,600
-18.0,-63.5,35.717025756999995,19790131,600
-18.0,-63.25,39.004135131999995,19790131,600
-17.75,-63.5,38.117004395,19790201,600
-17.75,-63.25,41.714660645,19790201,600
-18.0,-63.5,34.245910645,19790201,600
-18.0,-63.25,38.816223145,19790201,600
-17.75,-63.5,47.520980835,19790202,600
-17.75,-63.25,51.33152771,19790202,600
-18.0,-63.5,43.43699646,19790202,600
-18.0,-63.25,48.696762085,19790202,600
-17.75,-63.5,44.882476806999996,19790203,600
-17.75,-63.25,48.527008056999996,19790203,600
-18.0,-63.5,40.937164306999996,19790203,600
-18.0,-63.25,46.023101806999996,19790203,600
-17.75,-63.5,40.500030518,19790204,600
-17.75,-63.25,44.033233643,19790204,600
-18.0,-63.5,36.591827393,19790204,600
-18.0,-63.25,41.173858643,19790204,600
-17.75,-63.5,38.120941162,19790205,600
-17.75,-63.25,41.074066162,19790205,600
-18.0,-63.5,32.831878662,19790205,600
-18.0,-63.25,37.300628662,19790205,600
-17.75,-63.5,43.067947388,19790206,600
-17.75,-63.25,44.698806763,19790206,600
-18.0,-63.5,40.583572388,19790206,600
-18.0,-63.25,43.351150513,19790206,600
-17.75,-63.5,44.450958252,19790207,600
-17.75,-63.25,48.392364502,19790207,600
-18.0,-63.5,39.902130127,19790207,600
-18.0,-63.25,45.236114502,19790207,600
-17.75,-63.5,44.594970703,19790208,600
-17.75,-63.25,49.315673828,19790208,600
-18.0,-63.5,40.485595703,19790208,600
-18.0,-63.25,46.167236328,19790208,600
-17.75,-63.5,47.146377563,19790209,600
-17.75,-63.25,50.888565063,19790209,600
-18.0,-63.5,43.691299438,19790209,600
-18.0,-63.25,48.890518188,19790209,600
-17.75,-63.5,46.216827393,19790210,600
-17.75,-63.25,50.505889893,19790210,600
-18.0,-63.5,42.746124268,19790210,600
-18.0,-63.25,48.363311768,19790210,600
-17.75,-63.5,44.23425293,19790211,600
-17.75,-63.25,48.130737305,19790211,600
-18.0,-63.5,39.736206055,19790211,600
-18.0,-63.25,44.826049805,19790211,600
-17.75,-63.5,46.911499023000005,19790212,600
-17.75,-63.25,49.768920898000005,19790212,600
-18.0,-63.5,42.229858398000005,19790212,600
-18.0,-63.25,46.798217773000005,19790212,600
-17.75,-63.5,48.703155518,19790213,600
-17.75,-63.25,53.144561768,19790213,600
-18.0,-63.5,44.406280518,19790213,600
-18.0,-63.25,49.902374268,19790213,600
-17.75,-63.5,48.647354126,19790214,600
-17.75,-63.25,53.036026001,19790214,600
-18.0,-63.5,43.645401001,19790214,600
-18.0,-63.25,49.180557251,19790214,600
-17.75,-63.5,49.540374756000006,19790215,600
-17.75,-63.25,54.044281006000006,19790215,600
-18.0,-63.5,44.651702881000006,19790215,600
-18.0,-63.25,50.489593506000006,19790215,600
-17.75,-63.5,54.232177734,19790216,600
-17.75,-63.25,58.222412109,19790216,600
-18.0,-63.5,52.656005859,19790216,600
-18.0,-63.25,58.316162109,19790216,600
-17.75,-63.5,42.527999878,19790217,600
-17.75,-63.25,46.717453003,19790217,600
-18.0,-63.5,39.375656128,19790217,600
-18.0,-63.25,44.545578003,19790217,600
-17.75,-63.5,37.155029297,19790218,600
-17.75,-63.25,39.780029297,19790218,600
-18.0,-63.5,33.998779297,19790218,600
-18.0,-63.25,38.147216797,19790218,600
-17.75,-63.5,36.041152954,19790219,600
-17.75,-63.25,39.802871704,19790219,600
-18.0,-63.5,31.978652954,19790219,600
-18.0,-63.25,37.089981079,19790219,600
-17.75,-63.5,33.535491943000004,19790220,600
-17.75,-63.25,37.111663818000004,19790220,600
-18.0,-63.5,29.398773193,19790220,600
-18.0,-63.25,34.285491943000004,19790220,600
-17.75,-63.5,36.5443573,19790221,600
-17.75,-63.25,39.538497925,19790221,600
-18.0,-63.5,35.343185425,19790221,600
-18.0,-63.25,39.249435425,19790221,600
-17.75,-63.5,28.287078856999997,19790222,600
-17.75,-63.25,30.687469481999997,19790222,600
-18.0,-63.5,26.322235106999997,19790222,600
-18.0,-63.25,29.546844481999997,19790222,600
-17.75,-63.5,24.341567993,19790223,600
-17.75,-63.25,25.259536743,19790223,600
-18.0,-63.5,21.556411743,19790223,600
-18.0,-63.25,24.009536743,19790223,600
-17.75,-63.5,30.354721069,19790224,600
-17.75,-63.25,34.173080444,19790224,600
-18.0,-63.5,27.218002319,19790224,600
-18.0,-63.25,31.360580444,19790224,600
-17.75,-63.5,36.441452026,19790225,600
-17.75,-63.25,40.597702026,19790225,600
-18.0,-63.5,33.550827026,19790225,600
-18.0,-63.25,38.228561401,19790225,600
-17.75,-63.5,37.378204346,19790226,600
-17.75,-63.25,41.710235596,19790226,600
-18.0,-63.5,33.655548096,19790226,600
-18.0,-63.25,39.116485596,19790226,600
-17.75,-63.5,40.136901855,19790227,600
-17.75,-63.25,44.480651855,19790227,600
-18.0,-63.5,36.199401855,19790227,600
-18.0,-63.25,42.36932373,19790227,600
-17.75,-63.5,34.990234375,19790228,600
-17.75,-63.25,38.248046875,19790228,600
-18.0,-63.5,30.8984375,19790228,600
-18.0,-63.25,35.259765625,19790228,600
-17.75,-63.5,39.315231323,19790301,600
-17.75,-63.25,44.338668823,19790301,600
-18.0,-63.5,35.315231323,19790301,600
-18.0,-63.25,41.543746948,19790301,600
-17.75,-63.5,38.590286255,19790302,600
-17.75,-63.25,43.176223755,19790302,600
-18.0,-63.5,35.797317505,19790302,600
-18.0,-63.25,41.531692505,19790302,600
-17.75,-63.5,38.954666138,19790303,600
-17.75,-63.25,42.905838013,19790303,600
-18.0,-63.5,34.114822388,19790303,600
-18.0,-63.25,39.444900513,19790303,600
-17.75,-63.5,40.654342651,19790304,600
-17.75,-63.25,44.482467651,19790304,600
-18.0,-63.5,35.820358276,19790304,600
-18.0,-63.25,41.224655151,19790304,600
-17.75,-63.5,40.416427612,19790305,600
-17.75,-63.25,44.883224487,19790305,600
-18.0,-63.5,35.135177612,19790305,600
-18.0,-63.25,41.004318237,19790305,600
-17.75,-63.5,43.511932373,19790306,600
-17.75,-63.25,47.486541748,19790306,600
-18.0,-63.5,39.418182373,19790306,600
-18.0,-63.25,44.824432373,19790306,600
-17.75,-63.5,41.155288696,19790307,600
-17.75,-63.25,45.43458557100001,19790307,600
-18.0,-63.5,36.379898071,19790307,600
-18.0,-63.25,42.292007446,19790307,600
-17.75,-63.5,47.794647217,19790308,600
-17.75,-63.25,51.950897217,19790308,600
-18.0,-63.5,45.693084717,19790308,600
-18.0,-63.25,51.773162842,19790308,600
-17.75,-63.5,43.487991333000004,19790309,600
-17.75,-63.25,47.657913208000004,19790309,600
-18.0,-63.5,39.138381958000004,19790309,600
-18.0,-63.25,44.640335083000004,19790309,600
-17.75,-63.5,44.977722168,19790310,600
-17.75,-63.25,48.290222168,19790310,600
-18.0,-63.5,41.751159668,19790310,600
-18.0,-63.25,46.434753418,19790310,600
-17.75,-63.5,44.274551392,19790311,600
-17.75,-63.25,48.087051392,19790311,600
-18.0,-63.5,40.913223267,19790311,600
-18.0,-63.25,46.182754517,19790311,600
-17.75,-63.5,46.20765686,19790312,600
-17.75,-63.25,50.279922485,19790312,600
-18.0,-63.5,42.80921936,19790312,600
-18.0,-63.25,48.135391235,19790312,600
-17.75,-63.5,46.288772583000004,19790313,600
-17.75,-63.25,50.027053833000004,19790313,600
-18.0,-63.5,43.032913208000004,19790313,600
-18.0,-63.25,47.964553833000004,19790313,600
-17.75,-63.5,44.162597656,19790314,600
-17.75,-63.25,47.609863281,19790314,600
-18.0,-63.5,40.625488280999996,19790314,600
-18.0,-63.25,45.285644531,19790314,600
-17.75,-63.5,40.194503784,19790315,600
-17.75,-63.25,43.114425659,19790315,600
-18.0,-63.5,37.161300659,19790315,600
-18.0,-63.25,41.399581909,19790315,600
-17.75,-63.5,36.427810669,19790316,600
-17.75,-63.25,38.566482544,19790316,600
-18.0,-63.5,33.888748169,19790316,600
-18.0,-63.25,37.375076294,19790316,600
-17.75,-63.5,35.047271729,19790317,600
-17.75,-63.25,35.857818604,19790317,600
-18.0,-63.5,32.217193604,19790317,600
-18.0,-63.25,33.961334229,19790317,600
-17.75,-63.5,30.95085144,19790318,600
-17.75,-63.25,34.26335144,19790318,600
-18.0,-63.5,27.67741394,19790318,600
-18.0,-63.25,31.60319519,19790318,600
-17.75,-63.5,39.437088013,19790319,600
-17.75,-63.25,43.706619263,19790319,600
-18.0,-63.5,34.999588013,19790319,600
-18.0,-63.25,40.585525513,19790319,600
-17.75,-63.5,41.728561401,19790320,600
-17.75,-63.25,46.058639526,19790320,600
-18.0,-63.5,36.179733276,19790320,600
-18.0,-63.25,42.089889526,19790320,600
-17.75,-63.5,36.465606689,19790321,600
-17.75,-63.25,40.649200439,19790321,600
-18.0,-63.5,32.176544189,19790321,600
-18.0,-63.25,37.799591064,19790321,600
-17.75,-63.5,40.72946167,19790322,600
-17.75,-63.25,45.03414917,19790322,600
-18.0,-63.5,37.067352295,19790322,600
-18.0,-63.25,42.750946045,19790322,600
-17.75,-63.5,45.54396057100001,19790323,600
-17.75,-63.25,50.53419494600001,19790323,600
-18.0,-63.5,41.749038696,19790323,600
-18.0,-63.25,47.93653869600001,19790323,600
-17.75,-63.5,43.257446288999994,19790324,600
-17.75,-63.25,46.618774413999994,19790324,600
-18.0,-63.5,40.263305664,19790324,600
-18.0,-63.25,44.825805663999994,19790324,600
-17.75,-63.5,36.056610107,19790325,600
-17.75,-63.25,38.667938232,19790325,600
-18.0,-63.5,33.830047607,19790325,600
-18.0,-63.25,37.345672607,19790325,600
-17.75,-63.5,39.22857666,19790326,600
-17.75,-63.25,42.44342041,19790326,600
-18.0,-63.5,36.70123291,19790326,600
-18.0,-63.25,41.035217285,19790326,600
-17.75,-63.5,37.993713379,19790327,600
-17.75,-63.25,41.036682129,19790327,600
-18.0,-63.5,36.054260254,19790327,600
-18.0,-63.25,40.079650879,19790327,600
-17.75,-63.5,45.030075073,19790328,600
-17.75,-63.25,48.664840698,19790328,600
-18.0,-63.5,42.090621948,19790328,600
-18.0,-63.25,46.836715698,19790328,600
-17.75,-63.5,44.13130188,19790329,600
-17.75,-63.25,47.93989563,19790329,600
-18.0,-63.5,41.39302063,19790329,600
-18.0,-63.25,46.39302063,19790329,600
-17.75,-63.5,42.343902588,19790330,600
-17.75,-63.25,46.781402588,19790330,600
-18.0,-63.5,39.170074463,19790330,600
-18.0,-63.25,44.627105713,19790330,600
-17.75,-63.5,39.393234253,19790331,600
-17.75,-63.25,42.805343628,19790331,600
-18.0,-63.5,36.100265503,19790331,600
-18.0,-63.25,40.725265503,19790331,600
-17.75,-63.5,37.841949463,19790401,600
-17.75,-63.25,40.365386963,19790401,600
-18.0,-63.5,35.439605713,19790401,600
-18.0,-63.25,38.882965088,19790401,600
-17.75,-63.5,40.091674805,19790402,600
-17.75,-63.25,44.01550293,19790402,600
-18.0,-63.5,35.85144043,19790402,600
-18.0,-63.25,41.111206055,19790402,600
-17.75,-63.5,34.887908936,19790403,600
-17.75,-63.25,38.309783936,19790403,600
-18.0,-63.5,29.569549561,19790403,600
-18.0,-63.25,34.426971436,19790403,600
-17.75,-63.5,40.91569519,19790404,600
-17.75,-63.25,45.050460815,19790404,600
-18.0,-63.5,36.511398315,19790404,600
-18.0,-63.25,41.83366394,19790404,600
-17.75,-63.5,41.970336914,19790405,600
-17.75,-63.25,44.429321288999994,19790405,600
-18.0,-63.5,37.089477539,19790405,600
-18.0,-63.25,40.484008789,19790405,600
-17.75,-63.5,34.837966919,19790406,600
-17.75,-63.25,37.023513794,19790406,600
-18.0,-63.5,31.615310669,19790406,600
-18.0,-63.25,34.336013794,19790406,600
-17.75,-63.5,27.203720093,19790407,600
-17.75,-63.25,28.039657593,19790407,600
-18.0,-63.5,26.139266968,19790407,600
-18.0,-63.25,27.139266968,19790407,600
-17.75,-63.5,25.141067505,19790408,600
-17.75,-63.25,25.51802063,19790408,600
-18.0,-63.5,24.25630188,19790408,600
-18.0,-63.25,24.457473755,19790408,600
-17.75,-63.5,23.343322754000003,19790409,600
-17.75,-63.25,24.013244629000003,19790409,600
-18.0,-63.5,22.774963379000003,19790409,600
-18.0,-63.25,23.730041504000003,19790409,600
-17.75,-63.5,25.067047119,19790410,600
-17.75,-63.25,26.627593994,19790410,600
-18.0,-63.5,24.057281494,19790410,600
-18.0,-63.25,26.506500244,19790410,600
-17.75,-63.5,26.766540526999997,19790411,600
-17.75,-63.25,27.971618651999997,19790411,600
-18.0,-63.5,25.557556151999997,19790411,600
-18.0,-63.25,27.651306151999997,19790411,600
-17.75,-63.5,28.954483032,19790412,600
-17.75,-63.25,29.936904907,19790412,600
-18.0,-63.5,28.706436157,19790412,600
-18.0,-63.25,30.556045532,19790412,600
-17.75,-63.5,34.203079224,19790413,600
-17.75,-63.25,35.189407349,19790413,600
-18.0,-63.5,33.749954224,19790413,600
-18.0,-63.25,36.185501099,19790413,600
-17.75,-63.5,41.169616699,19790414,600
-17.75,-63.25,43.659851073999995,19790414,600
-18.0,-63.5,38.405944824,19790414,600
-18.0,-63.25,42.212585449,19790414,600
-17.75,-63.5,36.074081421,19790415,600
-17.75,-63.25,40.265487671,19790415,600
-18.0,-63.5,32.437362671,19790415,600
-18.0,-63.25,37.921737671,19790415,600
-17.75,-63.5,41.214675903,19790416,600
-17.75,-63.25,45.923660278,19790416,600
-18.0,-63.5,37.554519653,19790416,600
-18.0,-63.25,43.683425903,19790416,600
-17.75,-63.5,39.215881348,19790417,600
-17.75,-63.25,44.073303223,19790417,600
-18.0,-63.5,34.422912598,19790417,600
-18.0,-63.25,40.411193848,19790417,600
-17.75,-63.5,34.334487915,19790418,600
-17.75,-63.25,38.21144104,19790418,600
-18.0,-63.5,29.951675415,19790418,600
-18.0,-63.25,35.006362915,19790418,600
-17.75,-63.5,30.792266846,19790419,600
-17.75,-63.25,34.946563721,19790419,600
-18.0,-63.5,26.012969971,19790419,600
-18.0,-63.25,31.341094971,19790419,600
-17.75,-63.5,41.842300415,19790420,600
-17.75,-63.25,45.248550415,19790420,600
-18.0,-63.5,36.979019165,19790420,600
-18.0,-63.25,41.84425354,19790420,600
-17.75,-63.5,39.579147339,19790421,600
-17.75,-63.25,42.167037964,19790421,600
-18.0,-63.5,37.288131714,19790421,600
-18.0,-63.25,40.897506714,19790421,600
-17.75,-63.5,36.438598633000005,19790422,600
-17.75,-63.25,39.098754883000005,19790422,600
-18.0,-63.5,34.284301758000005,19790422,600
-18.0,-63.25,37.624145508000005,19790422,600
-17.75,-63.5,34.927337646,19790423,600
-17.75,-63.25,38.054290771,19790423,600
-18.0,-63.5,32.937103271,19790423,600
-18.0,-63.25,36.849212646,19790423,600
-17.75,-63.5,30.872375488000003,19790424,600
-17.75,-63.25,33.210266113,19790424,600
-18.0,-63.5,29.712219238000003,19790424,600
-18.0,-63.25,32.780578613,19790424,600
-17.75,-63.5,31.020614624,19790425,600
-17.75,-63.25,32.315536499000004,19790425,600
-18.0,-63.5,29.120223999,19790425,600
-18.0,-63.25,31.444442749,19790425,600
-17.75,-63.5,28.767196655,19790426,600
-17.75,-63.25,32.17149353,19790426,600
-18.0,-63.5,26.52696228,19790426,600
-18.0,-63.25,30.78086853,19790426,600
-17.75,-63.5,27.687484741,19790427,600
-17.75,-63.25,30.929672241,19790427,600
-18.0,-63.5,25.603500366,19790427,600
-18.0,-63.25,29.562484741,19790427,600
-17.75,-63.5,30.385925293000003,19790428,600
-17.75,-63.25,32.612487793,19790428,600
-18.0,-63.5,26.852722168000003,19790428,600
-18.0,-63.25,30.344909668000003,19790428,600
-17.75,-63.5,29.420166016,19790429,600
-17.75,-63.25,33.292236328,19790429,600
-18.0,-63.5,25.852783203,19790429,600
-18.0,-63.25,30.853759766,19790429,600
-17.75,-63.5,38.439346313,19790430,600
-17.75,-63.25,43.113174438,19790430,600
-18.0,-63.5,34.415908813,19790430,600
-18.0,-63.25,39.867080688,19790430,600
-17.75,-63.5,31.929550171,19790501,600
-17.75,-63.25,35.802597046,19790501,600
-18.0,-63.5,28.978378296,19790501,600
-18.0,-63.25,33.802597046,19790501,600
-17.75,-63.5,29.642028809,19790502,600
-17.75,-63.25,33.101013184,19790502,600
-18.0,-63.5,25.851013184,19790502,600
-18.0,-63.25,30.237731934,19790502,600
-17.75,-63.5,30.252288818,19790503,600
-17.75,-63.25,33.484710693000004,19790503,600
-18.0,-63.5,25.566741943,19790503,600
-18.0,-63.25,29.984710693,19790503,600
-17.75,-63.5,42.719650269,19790504,600
-17.75,-63.25,46.557540894,19790504,600
-18.0,-63.5,37.524337769,19790504,600
-18.0,-63.25,42.571212769,19790504,600
-17.75,-63.5,34.610671997,19790505,600
-17.75,-63.25,37.884109497,19790505,600
-18.0,-63.5,30.929031371999997,19790505,600
-18.0,-63.25,35.036453247,19790505,600
-17.75,-63.5,37.868560791,19790506,600
-17.75,-63.25,42.790435791,19790506,600
-18.0,-63.5,33.296295166,19790506,600
-18.0,-63.25,39.505279541,19790506,600
-17.75,-63.5,46.081329346000004,19790507,600
-17.75,-63.25,50.339141846000004,19790507,600
-18.0,-63.5,40.761016846,19790507,600
-18.0,-63.25,45.759063721000004,19790507,600
-17.75,-63.5,39.918212890999996,19790508,600
-17.75,-63.25,42.176025390999996,19790508,600
-18.0,-63.5,36.697509765999996,19790508,600
-18.0,-63.25,39.621337890999996,19790508,600
-17.75,-63.5,37.473052979,19790509,600
-17.75,-63.25,40.014068604,19790509,600
-18.0,-63.5,33.738677979,19790509,600
-18.0,-63.25,37.379302979,19790509,600
-17.75,-63.5,33.829803467,19790510,600
-17.75,-63.25,37.286834717,19790510,600
-18.0,-63.5,29.978240966999998,19790510,600
-18.0,-63.25,34.109100342,19790510,600
-17.75,-63.5,31.651916504000003,19790511,600
-17.75,-63.25,35.528869629,19790511,600
-18.0,-63.5,27.190979004000003,19790511,600
-18.0,-63.25,32.356994629,19790511,600
-17.75,-63.5,36.137252808,19790512,600
-17.75,-63.25,40.338424683,19790512,600
-18.0,-63.5,33.256393433,19790512,600
-18.0,-63.25,38.535690308,19790512,600
-17.75,-63.5,34.912780762,19790513,600
-17.75,-63.25,37.754577637,19790513,600
-18.0,-63.5,31.553405761999997,19790513,600
-18.0,-63.25,35.164733887,19790513,600
-17.75,-63.5,34.335891724,19790514,600
-17.75,-63.25,37.831985474,19790514,600
-18.0,-63.5,31.099563599,19790514,600
-18.0,-63.25,35.638626099,19790514,600
-17.75,-63.5,28.612289429,19790515,600
-17.75,-63.25,31.928695679,19790515,600
-18.0,-63.5,25.581039429,19790515,600
-18.0,-63.25,30.112289429,19790515,600
-17.75,-63.5,30.572189331,19790516,600
-17.75,-63.25,34.195236206,19790516,600
-18.0,-63.5,27.019454956,19790516,600
-18.0,-63.25,31.810470581,19790516,600
-17.75,-63.5,33.048828125,19790517,600
-17.75,-63.25,36.69140625,19790517,600
-18.0,-63.5,28.939453125,19790517,600
-18.0,-63.25,34.099609375,19790517,600
-17.75,-63.5,32.509368896,19790518,600
-17.75,-63.25,36.071868896,19790518,600
-18.0,-63.5,28.304290770999998,19790518,600
-18.0,-63.25,33.413665771,19790518,600
-17.75,-63.5,38.012939453,19790519,600
-17.75,-63.25,43.040283203,19790519,600
-18.0,-63.5,33.778564453,19790519,600
-18.0,-63.25,39.747314453,19790519,600
-17.75,-63.5,35.410690308,19790520,600
-17.75,-63.25,39.145065308,19790520,600
-18.0,-63.5,32.160690308,19790520,600
-18.0,-63.25,37.131393433,19790520,600
-17.75,-63.5,29.512832642,19790521,600
-17.75,-63.25,33.366348267,19790521,600
-18.0,-63.5,25.844863892,19790521,600
-18.0,-63.25,30.835098267,19790521,600
-17.75,-63.5,32.339630127,19790522,600
-17.75,-63.25,36.384552002,19790522,600
-18.0,-63.5,27.976348877,19790522,600
-18.0,-63.25,33.157989502,19790522,600
-17.75,-63.5,39.451400756999995,19790523,600
-17.75,-63.25,43.203353881999995,19790523,600
-18.0,-63.5,35.355697631999995,19790523,600
-18.0,-63.25,40.172103881999995,19790523,600
-17.75,-63.5,25.150787354000002,19790524,600
-17.75,-63.25,23.869537354000002,19790524,600
-18.0,-63.5,22.824615479000002,19790524,600
-18.0,-63.25,22.150787354000002,19790524,600
-17.75,-63.5,15.995375633,19790525,600
-17.75,-63.25,15.985610008,19790525,600
-18.0,-63.5,14.973891258,19790525,600
-18.0,-63.25,15.479750633,19790525,600
-17.75,-63.5,26.465240479000002,19790526,600
-17.75,-63.25,29.236724854000002,19790526,600
-18.0,-63.5,23.629302979000002,19790526,600
-18.0,-63.25,27.301177979000002,19790526,600
-17.75,-63.5,21.430175781,19790527,600
-17.75,-63.25,20.824707031,19790527,600
-18.0,-63.5,19.477050781,19790527,600
-18.0,-63.25,19.707519531,19790527,600
-17.75,-63.5,19.965545654,19790528,600
-17.75,-63.25,21.865936279,19790528,600
-18.0,-63.5,17.178436279,19790528,600
-18.0,-63.25,19.801483154,19790528,600
-17.75,-63.5,23.85093689,19790529,600
-17.75,-63.25,27.770858765,19790529,600
-18.0,-63.5,21.83140564,19790529,600
-18.0,-63.25,26.56968689,19790529,600
-17.75,-63.5,19.154098510999997,19790530,600
-17.75,-63.25,19.722457885999997,19790530,600
-18.0,-63.5,17.361129760999997,19790530,600
-18.0,-63.25,18.072067260999997,19790530,600
-17.75,-63.5,9.3199663162,19790531,600
-17.75,-63.25,9.9742631912,19790531,600
-18.0,-63.5,8.2457475662,19790531,600
-18.0,-63.25,9.3004350662,19790531,600
-17.75,-63.5,7.4947519302,19790601,600
-17.75,-63.25,7.9166269302,19790601,600
-18.0,-63.5,6.7427988052,19790601,600
-18.0,-63.25,7.4830331802,19790601,600
-17.75,-63.5,12.038965225,19790602,600
-17.75,-63.25,12.167871475,19790602,600
-18.0,-63.5,10.6229496,19790602,600
-18.0,-63.25,11.8182621,19790602,600
-17.75,-63.5,20.883651733,19790603,600
-17.75,-63.25,21.799667358,19790603,600
-18.0,-63.5,18.502792358,19790603,600
-18.0,-63.25,20.555526733,19790603,600
-17.75,-63.5,27.966384888,19790604,600
-17.75,-63.25,30.161697388,19790604,600
-18.0,-63.5,25.230056763,19790604,600
-18.0,-63.25,28.745681763,19790604,600
-17.75,-63.5,32.005874634,19790605,600
-17.75,-63.25,34.001968384,19790605,600
