Latitude,Longitude,Value,dataDate,dataTime
-18.0,-63.25,36.506774902,19790219,0
-17.75,-63.5,30.983840941999997,19790220,0
-17.75,-63.25,34.733840942,19790220,0
-18.0,-63.5,27.659622191999997,19790220,0
-18.0,-63.25,32.479934692,19790220,0
-17.75,-63.5,43.069778442,19790221,0
-17.75,-63.25,46.284622192,19790221,0
-18.0,-63.5,42.694778442,19790221,0
-18.0,-63.25,47.323684692,19790221,0
-17.75,-63.5,29.700424194,19790222,0
-17.75,-63.25,33.249252319,19790222,0
-18.0,-63.5,27.735580444,19790222,0
-18.0,-63.25,32.190658569,19790222,0
-17.75,-63.5,24.484207153000003,19790223,0
-17.75,-63.25,24.327957153000003,19790223,0
-18.0,-63.5,22.277175903000003,19790223,0
-18.0,-63.25,22.993972778000003,19790223,0
-17.75,-63.5,26.607711791999996,19790224,0
-17.75,-63.25,29.047164916999996,19790224,0
-18.0,-63.5,24.140914916999996,19790224,0
-18.0,-63.25,27.004196166999996,19790224,0
-17.75,-63.5,34.475967407,19790225,0
-17.75,-63.25,37.132217407,19790225,0
-18.0,-63.5,33.825576782,19790225,0
-18.0,-63.25,37.239639282,19790225,0
-17.75,-63.5,40.035995483,19790226,0
-17.75,-63.25,43.307479858,19790226,0
-18.0,-63.5,36.819198608,19790226,0
-18.0,-63.25,41.741073608,19790226,0
-17.75,-63.5,37.754638672,19790227,0
-17.75,-63.25,40.385498047,19790227,0
-18.0,-63.5,34.508544922,19790227,0
-18.0,-63.25,38.299560547,19790227,0
-17.75,-63.5,37.262619019,19790228,0
-17.75,-63.25,41.311447144,19790228,0
-18.0,-63.5,32.948165894,19790228,0
-18.0,-63.25,38.545822144,19790228,0
-17.75,-63.5,36.681854248,19790301,0
-17.75,-63.25,41.037322998,19790301,0
-18.0,-63.5,32.974822998,19790301,0
-18.0,-63.25,38.244354248,19790301,0
-17.75,-63.5,40.455490112,19790302,0
-17.75,-63.25,45.014083862,19790302,0
-18.0,-63.5,38.193771362,19790302,0
-18.0,-63.25,44.094161987,19790302,0
-17.75,-63.5,37.50994873,19790303,0
-17.75,-63.25,40.281433105,19790303,0
-18.0,-63.5,34.20526123,19790303,0
-18.0,-63.25,38.02557373,19790303,0
-17.75,-63.5,37.598175049,19790304,0
-17.75,-63.25,41.756378174,19790304,0
-18.0,-63.5,32.979034424,19790304,0
-18.0,-63.25,38.543487549,19790304,0
-17.75,-63.5,37.943771362,19790305,0
-17.75,-63.25,42.717208862,19790305,0
-18.0,-63.5,32.445724487,19790305,0
-18.0,-63.25,38.564865112,19790305,0
-17.75,-63.5,44.185821533,19790306,0
-17.75,-63.25,48.004180908,19790306,0
-18.0,-63.5,39.332305908,19790306,0
-18.0,-63.25,45.039337158,19790306,0
-17.75,-63.5,39.921859741,19790307,0
-17.75,-63.25,43.689437866000006,19790307,0
-18.0,-63.5,34.921859741,19790307,0
-18.0,-63.25,40.185531616,19790307,0
-17.75,-63.5,43.092300415,19790308,0
-17.75,-63.25,47.025894165,19790308,0
-18.0,-63.5,40.658706665,19790308,0
-18.0,-63.25,46.34815979,19790308,0
-17.75,-63.5,40.744674683,19790309,0
-17.75,-63.25,45.490768433,19790309,0
-18.0,-63.5,37.283737183,19790309,0
-18.0,-63.25,43.494674683,19790309,0
-17.75,-63.5,45.604019165,19790310,0
-17.75,-63.25,49.471206665,19790310,0
-18.0,-63.5,41.814956665,19790310,0
-18.0,-63.25,46.77003479,19790310,0
-17.75,-63.5,43.082122803000004,19790311,0
-17.75,-63.25,47.003997803000004,19790311,0
-18.0,-63.5,40.261810303000004,19790311,0
-18.0,-63.25,45.691497803000004,19790311,0
-17.75,-63.5,44.492370605,19790312,0
-17.75,-63.25,48.207214355,19790312,0
-18.0,-63.5,41.742370605,19790312,0
-18.0,-63.25,46.75604248,19790312,0
-17.75,-63.5,43.874908446999996,19790313,0
-17.75,-63.25,47.763580321999996,19790313,0
-18.0,-63.5,41.378814696999996,19790313,0
-18.0,-63.25,46.396392821999996,19790313,0
-17.75,-63.5,45.954162598,19790314,0
-17.75,-63.25,49.553771973,19790314,0
-18.0,-63.5,42.508850098,19790314,0
-18.0,-63.25,47.438537598,19790314,0
-17.75,-63.5,41.614028931,19790315,0
-17.75,-63.25,44.38746643100001,19790315,0
-18.0,-63.5,38.172622681,19790315,0
-18.0,-63.25,41.955825806,19790315,0
-17.75,-63.5,36.525421143,19790316,0
-17.75,-63.25,38.015655518,19790316,0
-18.0,-63.5,33.578155518,19790316,0
-18.0,-63.25,36.447296143,19790316,0
-17.75,-63.5,37.05770874,19790317,0
-17.75,-63.25,38.30770874,19790317,0
-18.0,-63.5,34.37802124,19790317,0
-18.0,-63.25,36.51864624,19790317,0
-17.75,-63.5,32.47215271,19790318,0
-17.75,-63.25,34.41746521,19790318,0
-18.0,-63.5,29.825668335,19790318,0
-18.0,-63.25,32.48777771,19790318,0
-17.75,-63.5,35.96055603,19790319,0
-17.75,-63.25,39.157821655,19790319,0
-18.0,-63.5,32.55039978,19790319,0
-18.0,-63.25,36.92539978,19790319,0
-17.75,-63.5,37.045654297,19790320,0
-17.75,-63.25,40.951904297,19790320,0
-18.0,-63.5,32.719482422,19790320,0
-18.0,-63.25,37.903076172,19790320,0
-17.75,-63.5,35.287902832,19790321,0
-17.75,-63.25,38.633605957,19790321,0
-18.0,-63.5,31.176574706999997,19790321,0
-18.0,-63.25,35.821105957,19790321,0
-17.75,-63.5,35.588302612,19790322,0
-17.75,-63.25,40.092208862,19790322,0
-18.0,-63.5,32.398849487,19790322,0
-18.0,-63.25,38.133224487,19790322,0
-17.75,-63.5,40.842697144,19790323,0
-17.75,-63.25,44.936447144,19790323,0
-18.0,-63.5,37.163009644,19790323,0
-18.0,-63.25,42.163009644,19790323,0
-17.75,-63.5,44.185348511,19790324,0
-17.75,-63.25,48.081832886,19790324,0
-18.0,-63.5,41.658004761,19790324,0
-18.0,-63.25,46.857223511,19790324,0
-17.75,-63.5,37.594909668,19790325,0
-17.75,-63.25,40.258972168,19790325,0
-18.0,-63.5,35.135925293,19790325,0
-18.0,-63.25,38.825378418,19790325,0
-17.75,-63.5,38.312088013,19790326,0
-17.75,-63.25,40.767166138,19790326,0
-18.0,-63.5,35.021072388,19790326,0
-18.0,-63.25,38.618728638,19790326,0
-17.75,-63.5,37.73550415,19790327,0
-17.75,-63.25,40.503082275,19790327,0
-18.0,-63.5,35.186676025,19790327,0
-18.0,-63.25,38.9659729,19790327,0
-17.75,-63.5,41.426254272,19790328,0
-17.75,-63.25,45.102035522,19790328,0
-18.0,-63.5,38.385238647,19790328,0
-18.0,-63.25,43.045394897,19790328,0
-17.75,-63.5,46.030532836999996,19790329,0
-17.75,-63.25,49.675064086999996,19790329,0
-18.0,-63.5,43.376235961999996,19790329,0
-18.0,-63.25,48.253189086999996,19790329,0
-17.75,-63.5,42.474578857,19790330,0
-17.75,-63.25,47.246063232,19790330,0
-18.0,-63.5,39.488250732,19790330,0
-18.0,-63.25,45.255828857,19790330,0
-17.75,-63.5,38.505935669,19790331,0
-17.75,-63.25,42.455154419,19790331,0
-18.0,-63.5,35.404373169,19790331,0
-18.0,-63.25,40.154373169,19790331,0
-17.75,-63.5,34.763000488,19790401,0
-17.75,-63.25,37.770812988,19790401,0
-18.0,-63.5,31.389953613000003,19790401,0
-18.0,-63.25,35.345031738,19790401,0
-17.75,-63.5,40.61038208,19790402,0
-17.75,-63.25,45.006866455,19790402,0
-18.0,-63.5,36.573272705,19790402,0
-18.0,-63.25,42.24319458,19790402,0
-17.75,-63.5,32.961837769,19790403,0
-17.75,-63.25,37.399337769,19790403,0
-18.0,-63.5,27.241134644000002,19790403,0
-18.0,-63.25,32.924728394,19790403,0
-17.75,-63.5,38.029327393,19790404,0
-17.75,-63.25,42.355499268,19790404,0
-18.0,-63.5,34.064483643,19790404,0
-18.0,-63.25,39.515655518,19790404,0
-17.75,-63.5,42.006393433,19790405,0
-17.75,-63.25,47.143112183,19790405,0
-18.0,-63.5,36.381393433,19790405,0
-18.0,-63.25,41.713424683,19790405,0
-17.75,-63.5,35.009674071999996,19790406,0
-17.75,-63.25,37.669830321999996,19790406,0
-18.0,-63.5,30.898345947,19790406,0
-18.0,-63.25,33.876861571999996,19790406,0
-17.75,-63.5,29.322158813,19790407,0
-17.75,-63.25,29.732315063,19790407,0
-18.0,-63.5,27.982315063,19790407,0
-18.0,-63.25,28.826065063,19790407,0
-17.75,-63.5,27.62121582,19790408,0
-17.75,-63.25,27.29309082,19790408,0
-18.0,-63.5,26.29699707,19790408,0
-18.0,-63.25,26.314575195,19790408,0
-17.75,-63.5,25.151809691999997,19790409,0
-17.75,-63.25,25.573684691999997,19790409,0
-18.0,-63.5,24.610794066999997,19790409,0
-18.0,-63.25,25.392044066999997,19790409,0
-17.75,-63.5,22.314056395999998,19790410,0
-17.75,-63.25,24.558197020999998,19790410,0
-18.0,-63.5,20.763275145999998,19790410,0
-18.0,-63.25,23.825775145999998,19790410,0
-17.75,-63.5,23.377807617,19790411,0
-17.75,-63.25,24.619995117,19790411,0
-18.0,-63.5,23.119995117,19790411,0
-18.0,-63.25,25.278198242,19790411,0
-17.75,-63.5,26.530105590999998,19790412,0
-17.75,-63.25,28.418777465999998,19790412,0
-18.0,-63.5,24.963699340999998,19790412,0
-18.0,-63.25,27.881668090999998,19790412,0
-17.75,-63.5,31.084289550999998,19790413,0
-17.75,-63.25,32.135070801,19790413,0
-18.0,-63.5,30.752258300999998,19790413,0
-18.0,-63.25,32.674133301,19790413,0
-17.75,-63.5,38.107727051,19790414,0
-17.75,-63.25,41.414367676,19790414,0
-18.0,-63.5,35.402648926,19790414,0
-18.0,-63.25,39.713195801,19790414,0
-17.75,-63.5,36.511581421,19790415,0
-17.75,-63.25,40.195175171,19790415,0
-18.0,-63.5,33.142440796,19790415,0
-18.0,-63.25,38.247909546,19790415,0
-17.75,-63.5,39.795043945,19790416,0
-17.75,-63.25,44.55480957,19790416,0
-18.0,-63.5,36.14855957,19790416,0
-18.0,-63.25,42.31652832,19790416,0
-17.75,-63.5,38.777069092,19790417,0
-17.75,-63.25,43.640350342,19790417,0
-18.0,-63.5,34.181365967,19790417,0
-18.0,-63.25,40.234100342,19790417,0
-17.75,-63.5,37.447677612,19790418,0
-17.75,-63.25,40.832443237,19790418,0
-18.0,-63.5,34.334396362,19790418,0
-18.0,-63.25,39.027755737,19790418,0
-17.75,-63.5,29.267669678,19790419,0
-17.75,-63.25,32.939544678000004,19790419,0
-18.0,-63.5,25.986419678,19790419,0
-18.0,-63.25,30.373138428,19790419,0
-17.75,-63.5,37.282989502,19790420,0
-17.75,-63.25,41.757598877,19790420,0
-18.0,-63.5,33.175567627,19790420,0
-18.0,-63.25,38.991973877,19790420,0
-17.75,-63.5,41.332260131999995,19790421,0
-17.75,-63.25,43.748275756999995,19790421,0
-18.0,-63.5,39.138900756999995,19790421,0
-18.0,-63.25,43.049057006999995,19790421,0
-17.75,-63.5,37.241867065,19790422,0
-17.75,-63.25,40.45866394,19790422,0
-18.0,-63.5,34.26725769,19790422,0
-18.0,-63.25,38.53678894,19790422,0
-17.75,-63.5,33.288986206,19790423,0
-17.75,-63.25,36.773361206,19790423,0
-18.0,-63.5,30.771408081,19790423,0
-18.0,-63.25,35.312423706,19790423,0
-17.75,-63.5,31.417449951,19790424,0
-17.75,-63.25,33.997528076,19790424,0
-18.0,-63.5,29.690887451,19790424,0
-18.0,-63.25,33.134246826,19790424,0
-17.75,-63.5,29.719985962,19790425,0
-17.75,-63.25,31.268814087,19790425,0
-18.0,-63.5,27.960220337,19790425,0
-18.0,-63.25,30.432876587,19790425,0
-17.75,-63.5,31.901916504000003,19790426,0
-17.75,-63.25,33.558166504,19790426,0
-18.0,-63.5,29.868713379000003,19790426,0
-18.0,-63.25,32.319885254,19790426,0
-17.75,-63.5,25.652801514,19790427,0
-17.75,-63.25,28.176239014,19790427,0
-18.0,-63.5,23.738739014,19790427,0
-18.0,-63.25,27.078582764,19790427,0
-17.75,-63.5,24.160263062,19790428,0
-17.75,-63.25,27.007919312,19790428,0
-18.0,-63.5,21.441513062000002,19790428,0
-18.0,-63.25,25.246200562,19790428,0
-17.75,-63.5,25.29977417,19790429,0
-17.75,-63.25,29.075164795,19790429,0
-18.0,-63.5,20.692352295,19790429,0
-18.0,-63.25,25.67086792,19790429,0
-17.75,-63.5,34.178497314,19790430,0
-17.75,-63.25,38.865997314,19790430,0
-18.0,-63.5,29.272247314,19790430,0
-18.0,-63.25,35.028106689,19790430,0
-17.75,-63.5,32.540557860999996,19790501,0
-17.75,-63.25,36.388214110999996,19790501,0
-18.0,-63.5,28.620635986,19790501,0
-18.0,-63.25,32.886260985999996,19790501,0
-17.75,-63.5,29.458358765,19790502,0
-17.75,-63.25,32.92515564,19790502,0
-18.0,-63.5,25.69078064,19790502,0
-18.0,-63.25,30.08140564,19790502,0
-17.75,-63.5,26.723648071,19790503,0
-17.75,-63.25,30.911148071,19790503,0
-18.0,-63.5,21.391616821,19790503,0
-18.0,-63.25,26.692398071,19790503,0
-17.75,-63.5,36.622055054,19790504,0
-17.75,-63.25,41.163070679,19790504,0
-18.0,-63.5,32.161117554,19790504,0
-18.0,-63.25,37.858383179,19790504,0
-17.75,-63.5,37.85206604,19790505,0
-17.75,-63.25,39.88331604,19790505,0
-18.0,-63.5,35.947769165,19790505,0
-18.0,-63.25,39.06300354,19790505,0
-17.75,-63.5,35.361221313,19790506,0
-17.75,-63.25,39.859268188,19790506,0
-18.0,-63.5,30.085830688,19790506,0
-18.0,-63.25,36.193252563,19790506,0
-17.75,-63.5,39.650650024,19790507,0
-17.75,-63.25,44.728775023999994,19790507,0
-18.0,-63.5,35.127212524,19790507,0
-18.0,-63.25,41.656509399,19790507,0
-17.75,-63.5,40.31413269,19790508,0
-17.75,-63.25,42.61100769,19790508,0
-18.0,-63.5,37.22819519,19790508,0
-18.0,-63.25,40.48991394,19790508,0
-17.75,-63.5,35.309967041,19790509,0
-17.75,-63.25,38.097076416,19790509,0
-18.0,-63.5,31.948638916,19790509,0
-18.0,-63.25,35.561920166,19790509,0
-17.75,-63.5,32.924972534,19790510,0
-17.75,-63.25,36.364425659,19790510,0
-18.0,-63.5,28.891769409000002,19790510,0
-18.0,-63.25,32.854660034,19790510,0
-17.75,-63.5,29.65385437,19790511,0
-17.75,-63.25,33.733932495,19790511,0
-18.0,-63.5,25.45463562,19790511,0
-18.0,-63.25,30.95854187,19790511,0
-17.75,-63.5,33.009765625,19790512,0
-17.75,-63.25,37.701171875,19790512,0
-18.0,-63.5,28.966796875,19790512,0
-18.0,-63.25,34.955078125,19790512,0
-17.75,-63.5,33.00328064,19790513,0
-17.75,-63.25,35.94859314,19790513,0
-18.0,-63.5,29.833358765,19790513,0
-18.0,-63.25,33.65562439,19790513,0
-17.75,-63.5,32.708251953,19790514,0
-17.75,-63.25,37.137939453,19790514,0
-18.0,-63.5,28.702392578,19790514,0
-18.0,-63.25,34.098876953,19790514,0
-17.75,-63.5,29.015182495,19790515,0
-17.75,-63.25,32.64213562,19790515,0
-18.0,-63.5,26.55229187,19790515,0
-18.0,-63.25,30.95854187,19790515,0
-17.75,-63.5,29.569961548000002,19790516,0
-17.75,-63.25,33.939102173,19790516,0
-18.0,-63.5,25.720352173000002,19790516,0
-18.0,-63.25,31.411758423000002,19790516,0
-17.75,-63.5,32.708755493000005,19790517,0
-17.75,-63.25,36.534927368000005,19790517,0
-18.0,-63.5,28.808364868,19790517,0
-18.0,-63.25,34.011489868000005,19790517,0
-17.75,-63.5,30.82623291,19790518,0
-17.75,-63.25,34.63092041,19790518,0
-18.0,-63.5,25.67388916,19790518,0
-18.0,-63.25,30.964904785,19790518,0
-17.75,-63.5,32.995117188,19790519,0
-17.75,-63.25,37.083007812,19790519,0
-18.0,-63.5,29.254882811999998,19790519,0
-18.0,-63.25,34.752929688,19790519,0
-17.75,-63.5,35.915161133000005,19790520,0
-17.75,-63.25,39.536254883000005,19790520,0
-18.0,-63.5,32.893676758000005,19790520,0
-18.0,-63.25,37.768676758000005,19790520,0
-17.75,-63.5,32.340362549,19790521,0
-17.75,-63.25,36.770050049,19790521,0
-18.0,-63.5,29.039581299,19790521,0
-18.0,-63.25,34.668487549,19790521,0
-17.75,-63.5,26.705993651999997,19790522,0
-17.75,-63.25,30.872009276999997,19790522,0
-18.0,-63.5,21.666931151999997,19790522,0
-18.0,-63.25,27.069274901999997,19790522,0
-17.75,-63.5,42.014938354,19790523,0
-17.75,-63.25,43.712203978999995,19790523,0
-18.0,-63.5,35.776657104,19790523,0
-18.0,-63.25,39.571578979,19790523,0
-17.75,-63.5,30.602432251,19790524,0
-17.75,-63.25,32.448135375999996,19790524,0
-18.0,-63.5,28.280166626,19790524,0
-18.0,-63.25,30.907119751,19790524,0
-17.75,-63.5,15.652087212,19790525,0
-17.75,-63.25,15.845446587,19790525,0
-18.0,-63.5,14.087634087,19790525,0
-18.0,-63.25,14.566149712,19790525,0
-17.75,-63.5,20.991989135999997,19790526,0
-17.75,-63.25,23.202926635999997,19790526,0
-18.0,-63.5,16.837692260999997,19790526,0
-18.0,-63.25,20.240036010999997,19790526,0
-17.75,-63.5,20.99520874,19790527,0
-17.75,-63.25,21.63583374,19790527,0
-18.0,-63.5,19.47958374,19790527,0
-18.0,-63.25,20.754974365,19790527,0
-17.75,-63.5,20.450027465999998,19790528,0
-17.75,-63.25,21.977371215999998,19790528,0
-18.0,-63.5,17.889480590999998,19790528,0
-18.0,-63.25,20.174636840999998,19790528,0
-17.75,-63.5,19.802423477,19790529,0
-17.75,-63.25,22.118829726999998,19790529,0
-18.0,-63.5,15.405939102,19790529,0
-18.0,-63.25,18.657892227,19790529,0
-17.75,-63.5,21.705337524,19790530,0
-17.75,-63.25,21.927993774,19790530,0
-18.0,-63.5,19.164321899,19790530,0
-18.0,-63.25,19.601821899,19790530,0
-17.75,-63.5,11.650355339,19790531,0
-17.75,-63.25,12.074183464,19790531,0
-18.0,-63.5,10.611292838999999,19790531,0
-18.0,-63.25,11.451136589,19790531,0
-17.75,-63.5,8.0580291748,19790601,0
-17.75,-63.25,8.0502166748,19790601,0
-18.0,-63.5,7.216232299800001,19790601,0
-18.0,-63.25,7.376388549800001,19790601,0
-17.75,-63.5,10.632850647,19790602,0
-17.75,-63.25,10.584022522,19790602,0
-18.0,-63.5,9.457069397,19790602,0
-18.0,-63.25,10.308631897,19790602,0
-17.75,-63.5,18.26449585,19790603,0
-17.75,-63.25,19.051605225,19790603,0
-18.0,-63.5,16.1434021,19790603,0
-18.0,-63.25,18.1824646,19790603,0
-17.75,-63.5,25.468444824000002,19790604,0
-17.75,-63.25,26.743835449000002,19790604,0
-18.0,-63.5,23.124694824000002,19790604,0
-18.0,-63.25,25.644226074000002,19790604,0
-17.75,-63.5,31.127380370999997,19790605,0
-17.75,-63.25,34.162536621,19790605,0
