Latitude,Longitude,Value,dataDate,dataTime
-18.0,-63.5,43.13597106899999,19790115,1200
-18.0,-63.25,49.47190856899999,19790115,1200
-17.75,-63.5,41.253936768,19790116,1200
-17.75,-63.25,44.947296143,19790116,1200
-18.0,-63.5,38.398468018,19790116,1200
-18.0,-63.25,43.117218018,19790116,1200
-17.75,-63.5,44.128356933999996,19790117,1200
-17.75,-63.25,48.136169433999996,19790117,1200
-18.0,-63.5,40.405700684,19790117,1200
-18.0,-63.25,45.604919433999996,19790117,1200
-17.75,-63.5,38.273681640999996,19790118,1200
-17.75,-63.25,39.644775390999996,19790118,1200
-18.0,-63.5,34.582275390999996,19790118,1200
-18.0,-63.25,36.994384765999996,19790118,1200
-17.75,-63.5,30.868621826,19790119,1200
-17.75,-63.25,34.983856201,19790119,1200
-18.0,-63.5,28.628387451,19790119,1200
-18.0,-63.25,33.683074951,19790119,1200
-17.75,-63.5,35.930541991999995,19790120,1200
-17.75,-63.25,39.768432616999995,19790120,1200
-18.0,-63.5,33.746948241999995,19790120,1200
-18.0,-63.25,38.530151366999995,19790120,1200
-17.75,-63.5,39.291351318000004,19790121,1200
-17.75,-63.25,42.240570068000004,19790121,1200
-18.0,-63.5,37.355804443000004,19790121,1200
-18.0,-63.25,41.523773193000004,19790121,1200
-17.75,-63.5,39.515670776,19790122,1200
-17.75,-63.25,43.273483276,19790122,1200
-18.0,-63.5,35.214889526,19790122,1200
-18.0,-63.25,39.875045776,19790122,1200
-17.75,-63.5,42.021820068000004,19790123,1200
-17.75,-63.25,45.340179443000004,19790123,1200
-18.0,-63.5,36.764007568000004,19790123,1200
-18.0,-63.25,41.449554443000004,19790123,1200
-17.75,-63.5,43.936462402,19790124,1200
-17.75,-63.25,48.112243652,19790124,1200
-18.0,-63.5,39.178649902,19790124,1200
-18.0,-63.25,44.389587402,19790124,1200
-17.75,-63.5,47.501403808999996,19790125,1200
-17.75,-63.25,51.700622558999996,19790125,1200
-18.0,-63.5,43.358825683999996,19790125,1200
-18.0,-63.25,48.632263183999996,19790125,1200
-17.75,-63.5,45.546905518,19790126,1200
-17.75,-63.25,49.714874268,19790126,1200
-18.0,-63.5,41.972686768,19790126,1200
-18.0,-63.25,47.035186768,19790126,1200
-17.75,-63.5,42.285995483,19790127,1200
-17.75,-63.25,46.362167358,19790127,1200
-18.0,-63.5,38.502792358,19790127,1200
-18.0,-63.25,43.383651733,19790127,1200
-17.75,-63.5,45.08253479,19790128,1200
-17.75,-63.25,48.46534729,19790128,1200
-18.0,-63.5,41.60987854,19790128,1200
-18.0,-63.25,46.61769104,19790128,1200
-17.75,-63.5,47.657943726000006,19790129,1200
-17.75,-63.25,51.538803101000006,19790129,1200
-18.0,-63.5,44.300521851000006,19790129,1200
-18.0,-63.25,49.730209351000006,19790129,1200
-17.75,-63.5,48.020828247,19790130,1200
-17.75,-63.25,51.628250122,19790130,1200
-18.0,-63.5,44.878250122,19790130,1200
-18.0,-63.25,49.827468872,19790130,1200
-17.75,-63.5,36.846694946,19790131,1200
-17.75,-63.25,40.571304321,19790131,1200
-18.0,-63.5,32.782241821,19790131,1200
-18.0,-63.25,36.991226196,19790131,1200
-17.75,-63.5,39.745330811,19790201,1200
-17.75,-63.25,42.936737061,19790201,1200
-18.0,-63.5,36.057830811,19790201,1200
-18.0,-63.25,40.374237061,19790201,1200
-17.75,-63.5,46.153884888,19790202,1200
-17.75,-63.25,51.349197388,19790202,1200
-18.0,-63.5,41.198806763,19790202,1200
-18.0,-63.25,47.702713013,19790202,1200
-17.75,-63.5,43.591094971000004,19790203,1200
-17.75,-63.25,47.147735596000004,19790203,1200
-18.0,-63.5,39.321563721,19790203,1200
-18.0,-63.25,44.098907471000004,19790203,1200
-17.75,-63.5,40.760101318000004,19790204,1200
-17.75,-63.25,44.375335693000004,19790204,1200
-18.0,-63.5,36.678070068000004,19790204,1200
-18.0,-63.25,41.273773193000004,19790204,1200
-17.75,-63.5,39.313659668,19790205,1200
-17.75,-63.25,42.528503418,19790205,1200
-18.0,-63.5,34.616394043,19790205,1200
-18.0,-63.25,39.344909668,19790205,1200
-17.75,-63.5,44.163513183999996,19790206,1200
-17.75,-63.25,47.210388183999996,19790206,1200
-18.0,-63.5,40.933044434,19790206,1200
-18.0,-63.25,44.757263183999996,19790206,1200
-17.75,-63.5,46.476516724,19790207,1200
-17.75,-63.25,49.831985474,19790207,1200
-18.0,-63.5,42.599563599,19790207,1200
-18.0,-63.25,47.345657349,19790207,1200
-17.75,-63.5,45.924942017,19790208,1200
-17.75,-63.25,50.411270142,19790208,1200
-18.0,-63.5,41.958145142,19790208,1200
-18.0,-63.25,47.163223267,19790208,1200
-17.75,-63.5,48.896026611,19790209,1200
-17.75,-63.25,53.308135986,19790209,1200
-18.0,-63.5,44.315948486,19790209,1200
-18.0,-63.25,50.157745361,19790209,1200
-17.75,-63.5,48.179840088,19790210,1200
-17.75,-63.25,52.490386963,19790210,1200
-18.0,-63.5,44.625152588,19790210,1200
-18.0,-63.25,50.259918213,19790210,1200
-17.75,-63.5,45.547134398999994,19790211,1200
-17.75,-63.25,49.490493773999994,19790211,1200
-18.0,-63.5,40.867446899,19790211,1200
-18.0,-63.25,46.113540648999994,19790211,1200
-17.75,-63.5,46.523223877,19790212,1200
-17.75,-63.25,49.782989502,19790212,1200
-18.0,-63.5,43.058380127,19790212,1200
-18.0,-63.25,47.747833252,19790212,1200
-17.75,-63.5,48.621261597,19790213,1200
-17.75,-63.25,52.439620972,19790213,1200
-18.0,-63.5,45.578292847,19790213,1200
-18.0,-63.25,50.636886597,19790213,1200
-17.75,-63.5,50.772903442,19790214,1200
-17.75,-63.25,55.337356567,19790214,1200
-18.0,-63.5,46.696731567,19790214,1200
-18.0,-63.25,52.542434692,19790214,1200
-17.75,-63.5,49.436706543,19790215,1200
-17.75,-63.25,53.516784668,19790215,1200
-18.0,-63.5,44.907409668,19790215,1200
-18.0,-63.25,50.575378418,19790215,1200
-17.75,-63.5,49.01348877,19790216,1200
-17.75,-63.25,51.906066895,19790216,1200
-18.0,-63.5,44.484191895,19790216,1200
-18.0,-63.25,49.105285645,19790216,1200
-17.75,-63.5,42.258895874000004,19790217,1200
-17.75,-63.25,45.762802124,19790217,1200
-18.0,-63.5,38.104598999000004,19790217,1200
-18.0,-63.25,42.628036499000004,19790217,1200
-17.75,-63.5,35.291732788000004,19790218,1200
-17.75,-63.25,38.766342163000004,19790218,1200
-18.0,-63.5,31.455795288,19790218,1200
-18.0,-63.25,36.067123413000004,19790218,1200
-17.75,-63.5,31.949249268000003,19790219,1200
-17.75,-63.25,35.648468018,19790219,1200
-18.0,-63.5,28.619171143000003,19790219,1200
-18.0,-63.25,33.298858643,19790219,1200
-17.75,-63.5,35.419204711999996,19790220,1200
-17.75,-63.25,39.067642211999996,19790220,1200
-18.0,-63.5,32.014907836999996,19790220,1200
-18.0,-63.25,36.876235961999996,19790220,1200
-17.75,-63.5,36.148422241,19790221,1200
-17.75,-63.25,38.882797241,19790221,1200
-18.0,-63.5,33.939437866,19790221,1200
-18.0,-63.25,37.492172241,19790221,1200
-17.75,-63.5,23.132965088000002,19790222,1200
-17.75,-63.25,25.224761963000002,19790222,1200
-18.0,-63.5,20.398590088,19790222,1200
-18.0,-63.25,23.056793213000002,19790222,1200
-17.75,-63.5,24.211166382,19790223,1200
-17.75,-63.25,25.629135132,19790223,1200
-18.0,-63.5,21.627182007,19790223,1200
-18.0,-63.25,24.365463257,19790223,1200
-17.75,-63.5,32.833175659,19790224,1200
-17.75,-63.25,35.372238159,19790224,1200
-18.0,-63.5,29.876144409000002,19790224,1200
-18.0,-63.25,33.399581909,19790224,1200
-17.75,-63.5,34.428192139000004,19790225,1200
-17.75,-63.25,38.783660889000004,19790225,1200
-18.0,-63.5,30.414520264,19790225,1200
-18.0,-63.25,35.781707764000004,19790225,1200
-17.75,-63.5,38.338256836,19790226,1200
-17.75,-63.25,42.488647461,19790226,1200
-18.0,-63.5,35.074584961,19790226,1200
-18.0,-63.25,40.549194336,19790226,1200
-17.75,-63.5,40.431365967,19790227,1200
-17.75,-63.25,44.499725342,19790227,1200
-18.0,-63.5,36.626678467,19790227,1200
-18.0,-63.25,41.982147217,19790227,1200
-17.75,-63.5,36.386886597,19790228,1200
-17.75,-63.25,40.146652222,19790228,1200
-18.0,-63.5,32.341964722,19790228,1200
-18.0,-63.25,37.050949097,19790228,1200
-17.75,-63.5,42.241744995,19790301,1200
-17.75,-63.25,47.355026245,19790301,1200
-18.0,-63.5,38.722213745,19790301,1200
-18.0,-63.25,45.21244812,19790301,1200
-17.75,-63.5,38.371124268,19790302,1200
-17.75,-63.25,42.845733643,19790302,1200
-18.0,-63.5,35.337921143,19790302,1200
-18.0,-63.25,41.255889893,19790302,1200
-17.75,-63.5,36.960281372,19790303,1200
-17.75,-63.25,40.940750122,19790303,1200
-18.0,-63.5,32.317703247,19790303,1200
-18.0,-63.25,37.593093872,19790303,1200
-17.75,-63.5,41.890106201,19790304,1200
-17.75,-63.25,46.950653076,19790304,1200
-18.0,-63.5,36.688934326,19790304,1200
-18.0,-63.25,43.194793701,19790304,1200
-17.75,-63.5,41.428009033,19790305,1200
-17.75,-63.25,45.926055908,19790305,1200
-18.0,-63.5,35.982696533,19790305,1200
-18.0,-63.25,41.918243408,19790305,1200
-17.75,-63.5,40.548477173,19790306,1200
-17.75,-63.25,44.400039673,19790306,1200
-18.0,-63.5,35.796524048,19790306,1200
-18.0,-63.25,40.925430298,19790306,1200
-17.75,-63.5,40.627731323,19790307,1200
-17.75,-63.25,44.791793823,19790307,1200
-18.0,-63.5,36.162887573,19790307,1200
-18.0,-63.25,41.840621948,19790307,1200
-17.75,-63.5,49.350311278999996,19790308,1200
-17.75,-63.25,52.924530028999996,19790308,1200
-18.0,-63.5,47.252655028999996,19790308,1200
-18.0,-63.25,52.580780028999996,19790308,1200
-17.75,-63.5,43.917800903,19790309,1200
-17.75,-63.25,48.148269653,19790309,1200
-18.0,-63.5,40.497879028,19790309,1200
-18.0,-63.25,46.216629028,19790309,1200
-17.75,-63.5,43.952865601000006,19790310,1200
-17.75,-63.25,47.948959351000006,19790310,1200
-18.0,-63.5,40.447006226,19790310,1200
-18.0,-63.25,45.802474976000006,19790310,1200
-17.75,-63.5,47.247253418,19790311,1200
-17.75,-63.25,51.133972168,19790311,1200
-18.0,-63.5,43.901550293,19790311,1200
-18.0,-63.25,49.055847168,19790311,1200
-17.75,-63.5,47.047729491999995,19790312,1200
-17.75,-63.25,51.188354491999995,19790312,1200
-18.0,-63.5,43.225463866999995,19790312,1200
-18.0,-63.25,48.639526366999995,19790312,1200
-17.75,-63.5,46.782485961999996,19790313,1200
-17.75,-63.25,50.468032836999996,19790313,1200
-18.0,-63.5,43.630142211999996,19790313,1200
-18.0,-63.25,48.532485961999996,19790313,1200
-17.75,-63.5,44.022094726999995,19790314,1200
-17.75,-63.25,48.014282226999995,19790314,1200
-18.0,-63.5,40.557250976999995,19790314,1200
-18.0,-63.25,45.744750976999995,19790314,1200
-17.75,-63.5,39.857223511,19790315,1200
-17.75,-63.25,42.562301636,19790315,1200
-18.0,-63.5,36.646286011,19790315,1200
-18.0,-63.25,40.704879761,19790315,1200
-17.75,-63.5,35.408950806,19790316,1200
-17.75,-63.25,37.830825806,19790316,1200
-18.0,-63.5,32.994888306,19790316,1200
-18.0,-63.25,36.795669556,19790316,1200
-17.75,-63.5,34.511993408,19790317,1200
-17.75,-63.25,35.347930908,19790317,1200
-18.0,-63.5,32.490509033,19790317,1200
-18.0,-63.25,34.486602783,19790317,1200
-17.75,-63.5,32.002746582,19790318,1200
-17.75,-63.25,35.258605957,19790318,1200
-18.0,-63.5,28.653137206999997,19790318,1200
-18.0,-63.25,32.791809082,19790318,1200
-17.75,-63.5,40.11730957,19790319,1200
-17.75,-63.25,44.21105957,19790319,1200
-18.0,-63.5,35.95324707,19790319,1200
-18.0,-63.25,41.35559082,19790319,1200
-17.75,-63.5,38.81829834,19790320,1200
-17.75,-63.25,42.86517334,19790320,1200
-18.0,-63.5,34.601501465,19790320,1200
-18.0,-63.25,40.07220459,19790320,1200
-17.75,-63.5,34.750610351999995,19790321,1200
-17.75,-63.25,39.115844726999995,19790321,1200
-18.0,-63.5,31.330688477,19790321,1200
-18.0,-63.25,36.984985351999995,19790321,1200
-17.75,-63.5,41.696640015,19790322,1200
-17.75,-63.25,45.44859314,19790322,1200
-18.0,-63.5,37.817733765,19790322,1200
-18.0,-63.25,42.587265015,19790322,1200
-17.75,-63.5,44.85838317899999,19790323,1200
-17.75,-63.25,48.06150817899999,19790323,1200
-18.0,-63.5,43.00291442899999,19790323,1200
-18.0,-63.25,47.83103942899999,19790323,1200
-17.75,-63.5,39.981643677,19790324,1200
-17.75,-63.25,42.901565552,19790324,1200
-18.0,-63.5,37.046096802,19790324,1200
-18.0,-63.25,40.741409302,19790324,1200
-17.75,-63.5,36.854537964,19790325,1200
-17.75,-63.25,39.821334839,19790325,1200
-18.0,-63.5,34.002975464,19790325,1200
-18.0,-63.25,37.915084839,19790325,1200
-17.75,-63.5,37.635940552,19790326,1200
-17.75,-63.25,40.876174927,19790326,1200
-18.0,-63.5,34.803909302,19790326,1200
-18.0,-63.25,39.055862427,19790326,1200
-17.75,-63.5,39.006500244,19790327,1200
-17.75,-63.25,42.473297119,19790327,1200
-18.0,-63.5,36.268218994,19790327,1200
-18.0,-63.25,40.820953369,19790327,1200
-17.75,-63.5,46.484924316000004,19790328,1200
-17.75,-63.25,50.803283691000004,19790328,1200
-18.0,-63.5,43.141174316000004,19790328,1200
-18.0,-63.25,48.586486816000004,19790328,1200
-17.75,-63.5,44.297439575,19790329,1200
-17.75,-63.25,47.863845825,19790329,1200
-18.0,-63.5,41.129470825,19790329,1200
-18.0,-63.25,45.86579895,19790329,1200
-17.75,-63.5,42.036972046,19790330,1200
-17.75,-63.25,46.122909546,19790330,1200
-18.0,-63.5,39.046737671,19790330,1200
-18.0,-63.25,44.251815796,19790330,1200
-17.75,-63.5,37.071731567,19790331,1200
-17.75,-63.25,40.241653442,19790331,1200
-18.0,-63.5,33.847122192,19790331,1200
-18.0,-63.25,38.188919067,19790331,1200
-17.75,-63.5,40.254165649,19790401,1200
-17.75,-63.25,42.937759399,19790401,1200
-18.0,-63.5,37.730728149,19790401,1200
-18.0,-63.25,41.523696899,19790401,1200
-17.75,-63.5,41.215103149,19790402,1200
-17.75,-63.25,45.302993773999994,19790402,1200
-18.0,-63.5,36.250259399,19790402,1200
-18.0,-63.25,41.943618774,19790402,1200
-17.75,-63.5,37.660629272,19790403,1200
-17.75,-63.25,41.242660522,19790403,1200
-18.0,-63.5,33.902816772,19790403,1200
-18.0,-63.25,38.553207397,19790403,1200
-17.75,-63.5,42.914306640999996,19790404,1200
-17.75,-63.25,46.869384766,19790404,1200
-18.0,-63.5,39.447509765999996,19790404,1200
-18.0,-63.25,44.826416016,19790404,1200
-17.75,-63.5,40.060211181999996,19790405,1200
-17.75,-63.25,41.716461181999996,19790405,1200
-18.0,-63.5,36.175445556999996,19790405,1200
-18.0,-63.25,38.739898681999996,19790405,1200
-17.75,-63.5,31.712768555,19790406,1200
-17.75,-63.25,33.67175293,19790406,1200
-18.0,-63.5,29.115112305,19790406,1200
-18.0,-63.25,31.650268555,19790406,1200
-17.75,-63.5,26.84979248,19790407,1200
-17.75,-63.25,27.215026855,19790407,1200
-18.0,-63.5,25.72088623,19790407,1200
-18.0,-63.25,26.179870605,19790407,1200
-17.75,-63.5,26.415084839000002,19790408,1200
-17.75,-63.25,26.387741089000002,19790408,1200
-18.0,-63.5,25.469772339000002,19790408,1200
-18.0,-63.25,25.770553589000002,19790408,1200
-17.75,-63.5,23.208679199000002,19790409,1200
-17.75,-63.25,24.919616699000002,19790409,1200
-18.0,-63.5,22.105163574000002,19790409,1200
-18.0,-63.25,24.296569824000002,19790409,1200
-17.75,-63.5,26.477310181,19790410,1200
-17.75,-63.25,28.030044556,19790410,1200
-18.0,-63.5,26.323013306,19790410,1200
-18.0,-63.25,28.754653931,19790410,1200
-17.75,-63.5,25.944534301999997,19790411,1200
-17.75,-63.25,26.817581176999997,19790411,1200
-18.0,-63.5,25.676956176999997,19790411,1200
-18.0,-63.25,27.376174926999997,19790411,1200
-17.75,-63.5,28.035690308000003,19790412,1200
-17.75,-63.25,30.514205933000003,19790412,1200
-18.0,-63.5,27.047409058000003,19790412,1200
-18.0,-63.25,30.256393433000003,19790412,1200
-17.75,-63.5,33.739486694,19790413,1200
-17.75,-63.25,35.249252319,19790413,1200
-18.0,-63.5,33.766830444,19790413,1200
-18.0,-63.25,36.411361694,19790413,1200
-17.75,-63.5,41.446868896,19790414,1200
-17.75,-63.25,43.843353271000005,19790414,1200
-18.0,-63.5,38.056243896,19790414,1200
-18.0,-63.25,41.595306396,19790414,1200
-17.75,-63.5,39.313430786,19790415,1200
-17.75,-63.25,43.420852661000005,19790415,1200
-18.0,-63.5,35.590774536,19790415,1200
-18.0,-63.25,41.106399536,19790415,1200
-17.75,-63.5,41.712799071999996,19790416,1200
-17.75,-63.25,46.109283446999996,19790416,1200
-18.0,-63.5,37.867095946999996,19790416,1200
-18.0,-63.25,43.806549071999996,19790416,1200
-17.75,-63.5,38.918365479,19790417,1200
-17.75,-63.25,43.119537353999995,19790417,1200
-18.0,-63.5,35.172271729,19790417,1200
-18.0,-63.25,40.350006104,19790417,1200
-17.75,-63.5,36.451400756999995,19790418,1200
-17.75,-63.25,40.248275756999995,19790418,1200
-18.0,-63.5,31.777572632,19790418,1200
-18.0,-63.25,36.195541381999995,19790418,1200
-17.75,-63.5,32.949676514000004,19790419,1200
-17.75,-63.25,36.814910889000004,19790419,1200
-18.0,-63.5,28.275848389,19790419,1200
-18.0,-63.25,33.486785889000004,19790419,1200
-17.75,-63.5,42.898208618000005,19790420,1200
-17.75,-63.25,46.458755493000005,19790420,1200
-18.0,-63.5,39.657974243000005,19790420,1200
-18.0,-63.25,44.437271118000005,19790420,1200
-17.75,-63.5,39.733001709,19790421,1200
-17.75,-63.25,42.400970459,19790421,1200
-18.0,-63.5,37.049407959,19790421,1200
-18.0,-63.25,40.600189209,19790421,1200
-17.75,-63.5,37.140563965,19790422,1200
-17.75,-63.25,39.20892334,19790422,1200
-18.0,-63.5,34.519470215,19790422,1200
-18.0,-63.25,37.50579834,19790422,1200
-17.75,-63.5,33.385971069,19790423,1200
-17.75,-63.25,37.440658569,19790423,1200
-18.0,-63.5,31.329330444,19790423,1200
-18.0,-63.25,36.403549194,19790423,1200
-17.75,-63.5,30.532928466999998,19790424,1200
-17.75,-63.25,32.825897217,19790424,1200
-18.0,-63.5,28.788787841999998,19790424,1200
-18.0,-63.25,32.011444092,19790424,1200
-17.75,-63.5,33.839874268,19790425,1200
-17.75,-63.25,35.609405518,19790425,1200
-18.0,-63.5,31.535186768000003,19790425,1200
-18.0,-63.25,34.214874268,19790425,1200
-17.75,-63.5,28.346038818,19790426,1200
-17.75,-63.25,31.377288818,19790426,1200
-18.0,-63.5,25.935882568,19790426,1200
-18.0,-63.25,29.742523193,19790426,1200
-17.75,-63.5,27.007354736,19790427,1200
-17.75,-63.25,30.259307861,19790427,1200
-18.0,-63.5,24.888214111,19790427,1200
-18.0,-63.25,29.044464111,19790427,1200
-17.75,-63.5,29.606582642,19790428,1200
-17.75,-63.25,33.950332642,19790428,1200
-18.0,-63.5,26.303848267,19790428,1200
-18.0,-63.25,31.325332642,19790428,1200
-17.75,-63.5,29.341033936,19790429,1200
-17.75,-63.25,34.239471436,19790429,1200
-18.0,-63.5,26.540252686,19790429,1200
-18.0,-63.25,32.434783936,19790429,1200
-17.75,-63.5,35.501815796,19790430,1200
-17.75,-63.25,39.091659546,19790430,1200
-18.0,-63.5,32.011581421,19790430,1200
-18.0,-63.25,36.519393921,19790430,1200
-17.75,-63.5,32.478652954,19790501,1200
-17.75,-63.25,35.449356079,19790501,1200
-18.0,-63.5,30.089981079,19790501,1200
-18.0,-63.25,34.269668579,19790501,1200
-17.75,-63.5,29.943191528000003,19790502,1200
-17.75,-63.25,32.941238403,19790502,1200
-18.0,-63.5,26.488113403000003,19790502,1200
-18.0,-63.25,30.695144653000003,19790502,1200
-17.75,-63.5,30.50151062,19790503,1200
-17.75,-63.25,34.96635437,19790503,1200
-18.0,-63.5,26.476119995,19790503,1200
-18.0,-63.25,32.22026062,19790503,1200
-17.75,-63.5,40.178573608,19790504,1200
-17.75,-63.25,43.633651733,19790504,1200
-18.0,-63.5,37.082870483,19790504,1200
-18.0,-63.25,41.672714233,19790504,1200
-17.75,-63.5,33.816925049,19790505,1200
-17.75,-63.25,37.441925049,19790505,1200
-18.0,-63.5,29.801300049,19790505,1200
-18.0,-63.25,34.568878174,19790505,1200
-17.75,-63.5,39.765655518,19790506,1200
-17.75,-63.25,44.621124268,19790506,1200
-18.0,-63.5,34.861358643,19790506,1200
-18.0,-63.25,40.414093018,19790506,1200
-17.75,-63.5,43.212478638,19790507,1200
-17.75,-63.25,45.599197388,19790507,1200
-18.0,-63.5,39.470291138,19790507,1200
-18.0,-63.25,42.964431763,19790507,1200
-17.75,-63.5,38.593261719000004,19790508,1200
-17.75,-63.25,40.704589844000004,19790508,1200
-18.0,-63.5,35.562011719000004,19790508,1200
-18.0,-63.25,38.282714844000004,19790508,1200
-17.75,-63.5,36.229202271,19790509,1200
-17.75,-63.25,38.262405396,19790509,1200
-18.0,-63.5,32.229202271,19790509,1200
-18.0,-63.25,35.160842896,19790509,1200
-17.75,-63.5,32.28968811,19790510,1200
-17.75,-63.25,35.97718811,19790510,1200
-18.0,-63.5,28.27406311,19790510,1200
-18.0,-63.25,32.73109436,19790510,1200
-17.75,-63.5,33.29977417,19790511,1200
-17.75,-63.25,37.86227417,19790511,1200
-18.0,-63.5,28.94039917,19790511,1200
-18.0,-63.25,34.86618042,19790511,1200
-17.75,-63.5,37.173446655,19790512,1200
-17.75,-63.25,39.57383728,19790512,1200
-18.0,-63.5,32.71446228,19790512,1200
-18.0,-63.25,36.30821228,19790512,1200
-17.75,-63.5,36.365600586,19790513,1200
-17.75,-63.25,39.840209961,19790513,1200
-18.0,-63.5,33.156616211,19790513,1200
-18.0,-63.25,37.484741211,19790513,1200
-17.75,-63.5,33.973327637,19790514,1200
-17.75,-63.25,37.842468262,19790514,1200
-18.0,-63.5,31.352233886999997,19790514,1200
-18.0,-63.25,36.289733887,19790514,1200
-17.75,-63.5,28.798828125,19790515,1200
-17.75,-63.25,31.6953125,19790515,1200
-18.0,-63.5,25.68359375,19790515,1200
-18.0,-63.25,29.6875,19790515,1200
-17.75,-63.5,32.070343018,19790516,1200
-17.75,-63.25,35.384796143,19790516,1200
-18.0,-63.5,28.537139893000003,19790516,1200
-18.0,-63.25,32.939483643,19790516,1200
-17.75,-63.5,31.126281738000003,19790517,1200
-17.75,-63.25,33.319641113,19790517,1200
-18.0,-63.5,27.421203613000003,19790517,1200
-18.0,-63.25,31.007141113000003,19790517,1200
-17.75,-63.5,32.924697875999996,19790518,1200
-17.75,-63.25,36.989151000999996,19790518,1200
-18.0,-63.5,28.258682251,19790518,1200
-18.0,-63.25,33.682510375999996,19790518,1200
-17.75,-63.5,36.989700317,19790519,1200
-17.75,-63.25,41.372512817,19790519,1200
-18.0,-63.5,33.702590942,19790519,1200
-18.0,-63.25,38.810012817,19790519,1200
-17.75,-63.5,36.073379517,19790520,1200
-17.75,-63.25,39.926895142,19790520,1200
-18.0,-63.5,32.356582642,19790520,1200
-18.0,-63.25,37.352676392,19790520,1200
-17.75,-63.5,29.796615601,19790521,1200
-17.75,-63.25,32.907943726,19790521,1200
-18.0,-63.5,25.575912476,19790521,1200
-18.0,-63.25,30.025131226,19790521,1200
-17.75,-63.5,37.902206421,19790522,1200
-17.75,-63.25,41.884628296,19790522,1200
-18.0,-63.5,34.316268921,19790522,1200
-18.0,-63.25,39.173690796,19790522,1200
-17.75,-63.5,36.408493041999996,19790523,1200
-17.75,-63.25,40.006149291999996,19790523,1200
-18.0,-63.5,33.347946166999996,19790523,1200
-18.0,-63.25,37.914352416999996,19790523,1200
-17.75,-63.5,20.116958617999998,19790524,1200
-17.75,-63.25,19.232192992999998,19790524,1200
-18.0,-63.5,17.945083617999998,19790524,1200
-18.0,-63.25,17.622817992999998,19790524,1200
-17.75,-63.5,18.207015991,19790525,1200
-17.75,-63.25,19.082015991,19790525,1200
-18.0,-63.5,16.093734741,19790525,1200
-18.0,-63.25,17.669906616,19790525,1200
-17.75,-63.5,27.346572876,19790526,1200
-17.75,-63.25,29.328994751,19790526,1200
-18.0,-63.5,24.127822876,19790526,1200
-18.0,-63.25,26.975479126,19790526,1200
-17.75,-63.5,21.54246521,19790527,1200
-17.75,-63.25,22.05027771,19790527,1200
-18.0,-63.5,19.372543335,19790527,1200
-18.0,-63.25,20.40574646,19790527,1200
-17.75,-63.5,19.36423111,19790528,1200
-17.75,-63.25,22.39548111,19790528,1200
-18.0,-63.5,15.518527985,19790528,1200
